Country,location,category,codes,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,headline_percent
USA,New Jersey,grocery_pharm,US,-4,1,-0,-0,-1,-3,1,2,0,-3,1,1,1,2,4,5,6,7,9,0,8,6,8,10,12,25,27,16,6,18,4,1,-3,4,-1,-31,-34,-18,-27,-19,-21,-32,-33,-33
USA,New Jersey,parks,US,20,63,5,16,2,-2,59,104,46,-9,0,2,2,9,28,53,10,36,39,-6,45,116,121,34,48,19,39,87,79,9,9,46,0,51,51,-3,-55,32,-32,52,42,-47,-36,-36
USA,New Jersey,transit,US,0,-15,2,2,1,-0,6,5,1,-1,2,2,2,2,3,1,2,2,3,-3,2,2,-4,-7,-8,-14,-20,-16,-24,-35,-41,-43,-50,-49,-48,-61,-67,-60,-65,-62,-63,-67,-70,-70
USA,New Jersey,workplace,US,-0,-36,-1,1,0,2,4,2,3,2,2,1,3,4,2,3,3,2,2,2,6,2,1,-2,-3,-5,-9,-2,-8,-25,-35,-39,-43,-44,-30,-38,-55,-55,-57,-57,-56,-44,-44,-44
USA,New Jersey,residential,US,-0,8,1,0,0,1,-1,-1,-0,0,-0,0,0,-1,-1,-1,-0,-1,-1,2,-1,-0,-0,1,1,3,6,4,5,11,16,17,21,21,14,14,26,24,27,26,27,19,16,16
USA,New Mexico,retail_recr,US,10,8,4,2,4,3,2,2,4,4,12,13,12,12,17,12,14,13,12,8,10,9,12,12,12,13,1,-5,-7,-2,-11,-15,-24,-28,-37,-36,-26,-39,-41,-41,-43,-47,-43,-44
USA,New Mexico,grocery_pharm,US,9,6,6,4,4,6,3,1,5,3,9,10,14,13,15,13,15,13,13,12,14,9,15,14,21,37,39,24,16,25,22,19,17,15,3,-3,12,-7,-12,-15,-13,-18,-18,-18
USA,New Mexico,parks,US,33,35,15,5,8,-0,-9,-25,9,-3,6,24,15,26,17,19,11,20,32,21,37,-4,47,35,30,28,-13,20,19,36,13,-7,-2,-2,-9,10,4,5,-6,-18,-28,-28,-12,-12
USA,New Mexico,transit,US,7,7,4,2,5,3,-1,1,5,4,6,11,9,7,11,9,8,7,8,8,12,9,10,9,8,10,3,8,6,3,3,-2,-6,-10,-10,-16,-20,-19,-23,-26,-33,-29,-31,-31
USA,New Mexico,workplace,US,1,-26,3,3,1,5,0,1,3,3,3,1,5,3,4,4,3,3,2,5,3,2,2,1,1,-4,-6,-2,-5,-20,-25,-28,-33,-31,-23,-26,-36,-43,-44,-47,-44,-33,-34,-34
USA,New Mexico,residential,US,-1,4,-1,-0,-0,-1,0,1,-1,-0,-1,-1,-3,-3,-2,-2,-1,-1,-1,-2,-3,-0,-2,-1,-1,0,3,2,3,5,9,11,13,13,10,8,12,17,18,19,19,14,11,11
USA,New York,retail_recr,US,7,7,-2,3,2,-1,8,9,3,-1,4,-1,1,7,10,6,4,7,8,-1,10,10,7,1,3,1,-6,-9,-14,-15,-31,-33,-39,-40,-46,-54,-62,-53,-56,-52,-54,-61,-62,-62
USA,New York,grocery_pharm,US,-3,-2,-5,-2,-3,-5,0,2,-0,-2,3,-2,0,1,5,5,6,8,9,-0,8,7,8,7,11,27,28,21,14,24,13,10,2,8,0,-19,-37,-18,-23,-18,-20,-28,-32,-32
USA,New York,parks,US,13,23,-4,11,-0,-8,29,54,25,-1,-1,-4,-9,-5,9,16,6,16,21,-11,17,61,62,14,20,6,1,20,28,-10,-16,7,-16,-9,-1,-15,-64,-16,-38,1,-7,-52,-47,-47
USA,New York,transit,US,-0,-22,-5,-3,-3,-6,3,3,-1,-1,0,-0,0,-1,0,-1,-0,-0,0,-3,0,-0,-4,-7,-8,-13,-19,-20,-25,-36,-42,-44,-50,-50,-50,-59,-69,-63,-66,-64,-64,-67,-68,-68
USA,New York,workplace,US,-0,-37,-10,-9,-9,-9,4,3,4,3,3,0,3,4,3,4,4,3,4,3,6,2,1,-1,-1,-3,-8,-2,-7,-25,-32,-36,-40,-43,-30,-36,-57,-56,-57,-57,-57,-45,-46,-46
USA,New York,residential,US,-1,9,3,2,2,3,-1,-1,-0,0,-0,1,1,-0,-1,-0,-0,-0,-1,1,-1,-1,-0,1,1,2,5,4,4,10,14,16,18,20,13,13,26,25,26,25,27,18,16,16
USA,North Carolina,retail_recr,US,3,5,1,2,-10,-8,3,3,-1,5,9,11,12,13,14,10,13,9,6,6,9,9,8,7,8,9,5,-1,-8,-4,-13,-22,-23,-25,-32,-39,-32,-31,-28,-35,-35,-40,-40,-40
USA,North Carolina,grocery_pharm,US,-3,2,-0,4,5,-14,-4,-3,-3,-0,1,3,4,3,5,6,9,5,4,2,4,4,7,7,7,18,24,17,13,21,19,9,10,10,2,-10,-5,-4,-1,-7,-6,-10,-15,-15
USA,North Carolina,parks,US,-5,46,14,-9,-31,-13,30,24,-3,17,11,6,20,26,22,31,24,14,-4,19,49,41,65,37,51,44,37,57,-3,22,14,28,42,63,45,-7,-17,-8,5,11,38,38,13,13
USA,North Carolina,transit,US,-1,6,6,3,-7,-5,4,4,3,4,7,9,13,13,11,7,3,3,2,6,8,8,4,1,2,-1,-4,-4,-14,-15,-18,-23,-28,-29,-29,-42,-41,-38,-39,-43,-45,-44,-51,-51
USA,North Carolina,workplace,US,-1,-11,1,2,-6,-19,3,2,3,3,3,2,3,2,2,3,2,2,1,2,2,0,0,1,-0,-2,-3,-0,-9,-15,-20,-25,-27,-28,-19,-29,-33,-34,-36,-38,-39,-29,-35,-35
USA,North Carolina,residential,US,-0,2,0,-0,7,9,-0,-1,0,-0,-2,-1,-3,-2,-2,-2,-1,-1,0,-1,-2,-1,-1,-0,-1,-0,-0,0,3,5,9,10,11,11,8,9,14,15,15,16,16,10,10,10
USA,North Dakota,retail_recr,US,9,9,-2,0,4,4,12,11,1,1,7,8,8,12,12,6,6,7,6,7,15,10,5,5,8,9,3,-2,-8,-4,-10,-19,-30,-40,-52,-49,-37,-41,-39,-38,-40,-48,-44,-44
USA,North Dakota,grocery_pharm,US,-0,-3,-4,-4,-1,-2,4,7,-3,-3,-0,-1,0,11,9,1,4,1,1,0,8,4,2,6,10,20,19,15,13,26,21,18,11,10,-4,-11,-6,-9,-9,-7,-7,-9,-13,-13
USA,North Dakota,parks,US,10,4,-5,-5,7,12,30,17,6,-2,10,9,13,22,-1,7,13,9,15,21,47,4,15,10,21,5,5,-14,-13,-16,2,-8,-21,-15,-15,25,19,4,2,18,32,38,73,73
USA,North Dakota,transit,US,4,1,6,9,5,7,9,11,-3,4,7,5,9,11,7,2,3,7,5,6,10,9,1,6,12,4,4,-6,-7,-8,-2,-7,-17,-19,-29,-30,-24,-18,-22,-24,-25,-32,-36,-36
USA,North Dakota,workplace,US,1,-21,-1,1,1,4,4,3,4,2,2,2,5,5,4,4,2,2,2,3,5,3,4,2,2,-1,-2,2,-1,-13,-15,-19,-24,-25,-19,-23,-27,-30,-31,-32,-30,-22,-24,-24
USA,North Dakota,residential,US,-1,5,1,1,-0,-0,-2,-2,0,0,-1,-0,-0,-2,-1,-1,-0,-1,-0,0,-2,-1,-0,-0,-1,0,2,3,3,6,7,10,14,17,13,9,13,16,16,16,19,12,9,9
USA,Ohio,retail_recr,US,6,5,0,3,2,2,9,7,2,4,6,2,4,11,17,7,12,12,11,2,13,15,9,5,8,9,-1,-12,-9,-16,-25,-29,-32,-35,-44,-38,-33,-51,-43,-42,-46,-50,-43,-43
USA,Ohio,grocery_pharm,US,1,-2,-1,-0,0,-2,4,3,-1,0,2,-0,1,5,10,3,8,7,8,-3,7,9,7,6,11,32,21,11,17,26,11,5,8,0,-7,-0,-1,-26,-18,-15,-20,-21,-19,-19
USA,Ohio,parks,US,25,9,6,14,2,19,68,77,-0,2,-3,-6,7,13,68,-7,23,29,51,9,68,187,78,13,25,50,46,9,46,16,27,2,14,47,4,62,-2,11,101,103,26,29,117,117
USA,Ohio,transit,US,0,-1,3,3,2,6,8,6,2,3,3,2,7,7,11,2,6,7,8,5,13,14,7,2,4,2,1,-4,-6,-9,-10,-15,-19,-19,-22,-26,-26,-31,-27,-29,-33,-35,-33,-33
USA,Ohio,workplace,US,1,-19,1,2,2,3,3,3,3,2,1,-3,1,2,3,2,2,2,2,2,4,2,1,0,-0,-1,-4,-3,-7,-18,-25,-28,-31,-34,-25,-28,-39,-47,-48,-48,-48,-35,-35,-35
USA,Ohio,residential,US,-1,5,0,-0,0,-0,-2,-1,1,-0,-0,2,0,-2,-2,0,-1,-1,-1,0,-2,-2,-0,0,0,0,2,4,3,7,10,12,14,16,11,8,16,20,19,20,22,14,10,10
USA,Oklahoma,retail_recr,US,5,3,-0,5,2,3,3,0,0,4,15,15,15,14,19,10,17,14,14,9,10,7,7,10,15,15,3,-5,-5,-2,-10,-12,-20,-26,-35,-38,-28,-25,-21,-29,-34,-37,-36,-36
USA,Oklahoma,grocery_pharm,US,1,-1,-1,3,-0,-3,2,-2,-1,1,7,9,7,12,17,7,14,10,13,4,11,5,7,12,15,27,14,13,9,21,18,18,10,6,2,-8,-4,2,4,-3,-10,-6,-12,-12
USA,Oklahoma,parks,US,17,28,8,21,-4,2,10,-38,-13,8,5,25,33,57,68,10,46,26,46,46,61,4,14,64,73,74,-14,-24,-21,-17,-0,48,25,-11,-9,-26,-1,51,73,57,24,13,29,28.999999999999996
USA,Oklahoma,transit,US,1,2,2,5,2,3,4,-0,1,3,10,10,13,13,14,6,7,10,10,10,15,11,5,9,15,14,8,7,4,-2,-3,2,-6,-11,-9,-17,-17,-14,-9,-16,-22,-20,-23,-23
USA,Oklahoma,workplace,US,1,-19,0,3,1,3,3,-0,2,2,4,3,3,4,3,3,2,4,3,3,4,2,2,2,4,1,-7,-3,-4,-19,-22,-25,-29,-30,-18,-26,-31,-34,-34,-38,-38,-27,-32,-32
USA,Oklahoma,residential,US,-0,5,0,-1,0,0,-0,1,1,0,-2,-2,-2,-3,-3,-1,-2,-2,-2,-2,-2,-0,1,-1,-2,-2,3,3,2,6,8,8,11,13,9,9,13,13,12,14,16,11,9,9
USA,Oregon,retail_recr,US,14,10,4,5,4,4,6,10,5,8,11,10,8,7,17,8,10,10,7,1,5,10,6,8,8,4,-4,-18,-11,-5,-22,-25,-28,-32,-40,-37,-38,-47,-45,-46,-50,-55,-51,-51
USA,Oregon,grocery_pharm,US,3,2,2,3,4,1,3,2,1,4,6,5,4,5,9,7,12,9,8,2,3,5,6,8,9,17,20,7,4,17,12,8,6,4,-4,-9,-11,-19,-17,-17,-21,-24,-25,-25
USA,Oregon,parks,US,33,74,42,51,33,37,72,-11,28,44,51,49,24,8,23,14,40,57,37,-3,16,24,60,71,57,43,-7,-12,16,53,63,76,76,66,81,48,-5,-17,3,-1,-28,-25,-22,-22
USA,Oregon,transit,US,3,-3,5,6,4,7,9,3,3,4,6,8,7,6,9,2,2,6,4,-1,4,5,1,3,1,-3,-11,-16,-14,-16,-20,-24,-28,-31,-26,-31,-40,-44,-43,-46,-49,-45,-47,-47
USA,Oregon,workplace,US,0,-25,1,1,1,4,3,1,4,2,2,1,3,3,3,3,1,1,1,1,3,1,2,0,-0,-3,-6,-6,-9,-22,-29,-33,-35,-35,-25,-30,-41,-47,-48,-48,-47,-36,-38,-38
USA,Oregon,residential,US,-1,4,-0,-1,-1,-1,-2,-0,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,1,-0,-0,-0,-0,-0,1,4,5,4,7,10,11,12,13,8,8,15,18,18,18,20,14,12,12
USA,Pennsylvania,retail_recr,US,9,8,1,1,1,0,9,11,3,4,7,3,4,9,16,8,9,9,9,1,10,15,9,6,7,8,1,-7,-8,-6,-28,-33,-35,-39,-48,-47,-50,-45,-49,-44,-46,-58,-50,-50
USA,Pennsylvania,grocery_pharm,US,1,-1,-2,-0,-1,-2,3,5,0,-1,4,-1,2,3,8,4,5,7,7,-0,6,9,7,5,10,21,22,13,8,18,2,-2,-1,-1,-11,-18,-25,-19,-23,-18,-20,-33,-27,-27
USA,Pennsylvania,parks,US,29,43,12,18,10,6,53,100,36,1,8,0,2,-3,39,31,4,27,37,-7,26,127,104,17,29,39,33,40,63,10,-4,31,-0,15,20,38,-53,10,-29,52,27,-53,7,7.000000000000001
USA,Pennsylvania,transit,US,0,-11,2,2,1,1,6,4,2,1,4,2,4,5,6,2,3,4,5,-1,7,8,1,-2,-0,-4,-11,-8,-15,-26,-34,-37,-42,-43,-40,-46,-58,-51,-55,-50,-52,-55,-52,-52
USA,Pennsylvania,workplace,US,0,-21,1,2,1,3,4,3,3,2,2,1,3,2,3,2,2,1,1,1,3,1,0,-0,-1,-3,-7,-2,-8,-22,-31,-35,-37,-41,-31,-33,-50,-51,-52,-52,-50,-39,-38,-38
USA,Pennsylvania,residential,US,-1,5,0,-0,0,1,-1,-1,0,0,-1,1,0,-1,-1,-0,-0,-1,-1,1,-1,-2,-0,1,0,1,3,3,3,8,13,14,16,19,13,10,21,21,22,21,23,17,12,12
USA,Rhode Island,retail_recr,US,9,13,-0,4,4,2,8,12,7,4,8,7,8,7,13,9,9,9,8,4,5,11,13,8,7,6,-1,-9,-13,-8,-31,-28,-36,-32,-39,-42,-42,-40,-43,-38,-39,-46,-55,-55.00000000000001
USA,Rhode Island,grocery_pharm,US,-4,-3,-7,-2,-4,-7,-4,-2,-2,-3,-0,-3,-1,-2,8,7,6,3,3,-3,-1,-1,3,2,5,24,34,20,6,20,5,3,-1,10,0,-16,-17,-14,-19,-11,-14,-16,-30,-30
USA,Rhode Island,parks,US,12,91,-11,16,7,1,89,106,87,18,7,5,2,31,-3,34,61,21,54,8,36,68,165,65,56,33,-10,98,81,41,-9,108,-16,55,146,62,-22,65,-4,139,136,99,-50,-50
USA,Rhode Island,transit,US,7,-13,-3,0,1,-1,5,8,3,5,4,3,7,5,9,-1,2,-1,4,-1,-3,4,-3,-6,-7,-9,-21,-16,-21,-32,-40,-41,-53,-47,-43,-51,-59,-55,-59,-55,-54,-55,-67,-67
USA,Rhode Island,workplace,US,1,-31,-9,-5,-4,-3,2,4,4,2,2,2,4,2,5,3,2,1,2,3,2,4,2,0,-3,-1,-3,-4,-5,-22,-31,-33,-36,-35,-25,-28,-40,-44,-46,-45,-44,-35,-37,-37
USA,Rhode Island,residential,US,-1,7,3,1,1,2,-1,-1,-1,0,-1,-0,-1,-1,-1,-1,-1,-1,-1,1,-0,-1,-1,0,1,1,4,3,4,9,14,14,17,18,11,11,18,19,20,19,21,14,14,14.000000000000002
USA,South Carolina,retail_recr,US,3,6,-1,1,-7,2,5,5,-1,6,10,13,12,15,16,10,10,7,2,9,11,12,9,9,10,11,8,4,2,-1,-8,-19,-22,-25,-32,-39,-34,-36,-30,-31,-32,-35,-38,-38
USA,South Carolina,grocery_pharm,US,-1,2,-1,0,-5,-2,1,1,-2,1,2,5,5,8,8,6,8,3,-2,5,7,7,8,9,7,15,22,18,23,24,17,11,10,10,5,-9,-7,-8,-5,-6,-6,-4,-11,-11
USA,South Carolina,parks,US,-9,37,-11,-13,-29,-7,27,17,-8,-1,-7,9,11,39,25,20,3,-11,-25,21,53,38,53,34,43,43,41,64,15,13,6,10,32,31,39,-22,-21,-28,-2,-5,6,12,-4,-4
USA,South Carolina,transit,US,11,8,2,1,-1,5,7,12,-1,3,8,13,15,15,25,8,4,5,2,12,18,24,7,8,10,11,10,9,16,-1,-2,-4,-9,-13,-16,-23,-25,-23,-21,-24,-27,-32,-34,-34
USA,South Carolina,workplace,US,-1,-15,1,0,-1,-2,3,3,3,2,2,2,1,3,3,4,2,1,-1,2,3,2,2,1,1,-0,-2,1,-3,-10,-15,-21,-23,-26,-17,-28,-30,-33,-34,-35,-35,-25,-34,-34
USA,South Carolina,residential,US,0,3,1,1,4,1,-1,-1,1,1,-1,-1,-2,-3,-2,-1,0,0,3,-2,-2,-1,-1,-0,-1,-1,-1,-0,1,4,7,9,10,10,7,9,13,16,14,15,14,9,9,9
USA,South Dakota,retail_recr,US,15,3,-5,-5,1,4,7,13,-5,-9,6,7,12,14,19,6,8,8,5,10,13,18,6,9,7,3,1,-21,-8,-7,-8,-14,-29,-26,-34,-31,-23,-28,-35,-37,-36,-49,-35,-35
USA,South Dakota,grocery_pharm,US,11,0,1,-1,3,6,9,17,6,-4,10,8,13,18,21,11,11,10,5,11,15,18,9,20,25,25,36,7,12,21,22,18,4,8,7,2,6,4,-3,-4,-1,-11,-3,-3
USA,South Dakota,parks,US,28,-7,-2,-4,7,22,34,46,-4,-14,3,6,13,25,16,12,18,31,15,36,68,83,24,22,50,14,12,-41,1,2,32,22,-22,-8,-0,35,47,49,-11,12,17,-17,126,126
USA,South Dakota,transit,US,1,4,0,1,6,4,3,5,-1,-5,6,8,9,10,11,8,9,11,10,13,15,10,6,10,10,8,4,-16,-4,-5,1,-0,-21,-16,-19,-23,-17,-12,-23,-20,-24,-31,-31,-31
USA,South Dakota,workplace,US,1,-23,-1,1,1,5,2,5,4,-6,2,-0,2,1,5,5,2,2,2,5,2,2,2,-0,-0,-3,-1,-6,-6,-15,-19,-21,-25,-23,-13,-18,-23,-27,-30,-31,-29,-22,-25,-25
USA,South Dakota,residential,US,-2,6,1,1,-0,-1,-1,-2,1,4,-1,-1,-1,-2,-2,-1,-1,-1,-0,-1,-2,-2,-0,-1,-1,1,3,8,4,7,8,9,14,15,10,7,11,13,16,16,18,15,8,8
USA,Tennessee,retail_recr,US,6,6,-3,3,-5,0,6,3,-2,8,10,11,9,16,16,8,17,12,11,5,12,13,8,8,8,7,2,-4,-8,-4,-10,-15,-17,-27,-33,-37,-32,-39,-33,-31,-34,-38,-35,-35
USA,Tennessee,grocery_pharm,US,1,-2,-3,3,-3,-2,4,1,-4,3,5,5,4,9,11,4,12,11,10,4,10,11,7,8,11,24,23,19,13,20,17,14,14,9,9,-0,-2,-9,-6,-6,-9,-7,-9,-9
USA,Tennessee,parks,US,29,46,-11,13,-18,7,61,7,-19,27,0,13,12,60,59,-5,38,36,33,25,88,81,45,26,43,30,29,27,-2,10,8,22,38,-18,11,2,-16,-29,34,57,40,49,35,35
USA,Tennessee,transit,US,3,4,-1,4,-1,3,5,2,0,4,5,8,9,16,13,3,4,5,7,6,15,13,5,3,3,1,0,1,-5,-7,-9,-13,-16,-22,-16,-30,-27,-29,-26,-27,-30,-27,-35,-35
USA,Tennessee,workplace,US,1,-15,1,3,-0,0,5,1,2,3,3,2,1,5,3,2,-8,0,1,-0,6,2,0,-1,-0,-3,-6,1,-7,-15,-19,-22,-24,-27,-16,-28,-34,-38,-38,-39,-39,-26,-34,-34
USA,Tennessee,residential,US,-1,4,1,-1,2,0,-2,-0,2,-1,-1,-1,-1,-3,-2,1,0,-1,-2,-1,-3,-2,0,0,-0,0,2,1,3,6,8,9,9,13,8,8,15,17,15,14,16,9,8,8
USA,Texas,retail_recr,US,8,6,-1,-2,-1,2,3,4,2,6,10,11,10,10,14,8,12,6,11,6,5,9,6,10,12,11,1,-8,-9,-4,-12,-16,-22,-30,-40,-41,-31,-30,-39,-38,-41,-47,-45,-45
USA,Texas,grocery_pharm,US,3,2,-1,-0,-2,0,1,1,1,2,6,6,8,8,9,7,10,5,8,7,7,4,5,7,14,26,31,14,7,17,15,14,12,9,-3,-10,-4,-1,-13,-14,-15,-19,-23,-23
USA,Texas,parks,US,20,21,-4,-12,-13,-2,13,-11,1,12,0,25,18,33,6,8,17,-10,34,21,21,11,7,39,49,48,4,-3,-17,-2,2,11,11,-33,-45,-41,-14,-3,-6,-2,-19,-35,-27,-27
USA,Texas,transit,US,4,2,3,-0,-1,2,3,3,2,3,5,7,7,9,7,4,3,-0,5,6,11,6,1,3,4,1,-5,-2,-7,-13,-16,-19,-25,-30,-32,-37,-34,-32,-37,-39,-42,-43,-47,-47
USA,Texas,workplace,US,1,-18,1,3,1,3,4,1,3,3,4,2,1,3,2,4,3,3,3,3,3,0,-9,-10,-9,-11,-15,-3,-7,-22,-26,-29,-32,-34,-22,-29,-36,-40,-44,-45,-45,-32,-36,-36
USA,Texas,residential,US,-1,4,0,1,1,-1,-1,-0,-0,-1,-1,-2,-2,-3,-2,-1,-1,1,-2,-2,-2,-1,2,1,1,1,4,2,3,7,10,12,13,17,13,11,15,17,20,20,21,15,13,13
USA,Utah,retail_recr,US,5,18,1,3,4,4,3,11,5,7,10,10,8,5,2,10,10,9,10,7,5,12,8,8,8,10,-2,-13,-6,-7,-18,-26,-30,-33,-40,-33,-31,-33,-34,-36,-38,-46,-41,-41
USA,Utah,grocery_pharm,US,3,8,5,6,6,9,7,13,8,9,10,12,14,12,8,16,16,16,17,15,13,15,14,15,19,47,44,23,24,30,22,20,8,10,-1,-3,-2,-4,-5,-5,-4,-16,-14,-14.000000000000002
USA,Utah,parks,US,-3,41,20,14,17,25,22,42,7,22,26,37,48,36,-17,11,35,50,65,61,47,20,37,77,52,65,12,15,68,62,95,14,8,22,48,84,19,27,1,-2,14,-1,26,26
USA,Utah,transit,US,-8,-7,2,1,4,5,4,7,5,3,6,8,10,10,5,5,2,6,5,5,7,5,2,-2,-0,-2,-9,-8,-4,-17,-22,-33,-33,-35,-28,-31,-37,-39,-40,-43,-42,-40,-44,-44
USA,Utah,workplace,US,-3,-39,2,2,2,6,3,2,3,3,2,2,5,4,-1,3,-0,2,2,5,3,1,1,2,1,-0,-4,-3,-19,-22,-28,-42,-36,-35,-20,-34,-39,-41,-43,-44,-41,-28,-40,-40
USA,Utah,residential,US,0,7,-0,-0,-0,-1,-0,-1,-0,-1,-1,-1,-2,-2,1,-1,-0,-1,-1,-1,-1,-1,-0,-1,-1,-0,3,4,4,8,10,17,16,16,10,7,15,17,18,19,18,13,10,10
USA,Vermont,retail_recr,US,22,19,-5,6,7,4,9,12,8,4,6,-5,3,6,16,10,16,3,6,3,10,13,9,1,3,3,-3,-5,-8,-5,-24,-30,-37,-41,-46,-47,-44,-46,-39,-53,-53,-59,-62,-62
USA,Vermont,grocery_pharm,US,11,9,-4,2,2,1,0,7,3,1,1,-7,0,-3,11,4,10,4,7,1,0,11,9,3,5,14,14,11,14,18,6,-3,-8,-12,-19,-21,-23,-21,-11,-31,-31,-36,-42,-42
USA,Vermont,parks,US,47,41,-3,9,2,6,53,47,20,4,-5,-21,-6,16,16,-1,29,-4,14,9,28,49,52,2,-4,6,-16,21,10,15,-12,21,2,-14,9,18,-28,-12,-12,6,2,22,-55,-55.00000000000001
USA,Vermont,transit,US,11,19,9,10,7,11,25,7,7,4,7,-6,8,16,6,7,13,5,9,7,25,13,8,3,2,-2,-20,-5,-32,-23,-26,-29,-37,-48,-44,-53,-46,-40,-43,-48,-55,-58,-71,-71
USA,Vermont,workplace,US,3,-18,-4,-3,-1,-3,2,3,-8,-8,-9,-8,-9,0,2,-6,-10,1,5,2,2,3,-1,-1,-1,1,-4,-3,-8,-13,-23,-31,-33,-37,-30,-31,-43,-47,-47,-53,-53,-41,-43,-43
USA,Vermont,residential,US,-2,4,3,1,1,1,-1,-2,1,1,2,3,2,-1,-2,1,1,1,-1,1,-1,-2,-0,1,1,1,4,3,3,6,11,13,15,18,11,9,17,20,20,22,24,14,13,13
USA,Virginia,retail_recr,US,4,8,1,2,-2,-3,4,5,1,4,7,6,6,6,10,7,14,9,6,3,6,7,7,6,7,7,3,-7,-14,-7,-13,-21,-23,-26,-37,-38,-34,-31,-39,-35,-37,-42,-39,-39
USA,Virginia,grocery_pharm,US,0,2,2,2,3,-7,2,3,-0,1,4,4,4,6,9,5,10,8,6,1,8,8,8,8,10,20,22,14,5,14,10,5,5,3,-4,-12,-10,-7,-17,-9,-13,-14,-16,-16
USA,Virginia,parks,US,9,41,22,6,-7,-7,32,43,4,11,7,4,7,-1,24,20,40,39,19,5,27,62,64,39,40,44,46,37,-13,10,52,26,62,59,6,15,-29,29,-28,34,41,24,46,46
USA,Virginia,transit,US,-1,-6,4,3,1,-2,6,7,1,2,6,6,6,6,9,2,2,5,4,3,8,7,-1,-1,0,-3,-8,-6,-17,-25,-25,-30,-34,-36,-34,-43,-49,-43,-49,-46,-49,-44,-50,-50
USA,Virginia,workplace,US,-0,-27,3,2,1,-4,2,2,5,3,2,2,2,2,2,5,-4,2,2,1,1,0,3,1,-1,-3,-8,-3,-11,-20,-28,-33,-35,-36,-24,-31,-40,-42,-46,-45,-44,-31,-36,-36
USA,Virginia,residential,US,-1,6,-1,-0,1,3,-1,-1,0,-0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-0,-0,-0,0,3,2,5,9,11,13,14,15,11,10,19,17,21,19,20,12,10,11
USA,Washington,retail_recr,US,15,12,5,4,4,3,4,10,3,6,9,9,7,7,18,4,6,5,2,-2,-3,7,2,1,1,-1,-9,-19,-10,-13,-26,-28,-31,-33,-43,-38,-36,-41,-44,-49,-51,-55,-48,-48
USA,Washington,grocery_pharm,US,3,2,2,3,3,-1,-0,0,-1,1,4,4,2,7,10,8,11,9,7,2,1,2,3,5,9,15,17,8,5,19,8,5,3,3,-9,-14,-9,-13,-16,-21,-22,-26,-26,-26
USA,Washington,parks,US,19,63,52,60,53,55,44,-11,15,36,48,57,31,31,27,-7,23,56,21,13,18,34,49,37,46,39,-15,3,28,45,62,93,87,86,75,30,-4,-3,7,-15,-19,-26,-11,-11
USA,Washington,transit,US,5,-7,7,7,5,4,9,3,3,5,7,9,6,5,9,-3,-2,-2,-8,-12,-6,-5,-15,-15,-16,-20,-28,-22,-22,-31,-33,-36,-41,-42,-37,-44,-50,-52,-54,-59,-61,-56,-56,-56.00000000000001
USA,Washington,workplace,US,-1,-35,-4,-2,-2,-1,0,1,4,2,2,2,2,2,2,2,-1,-2,-6,-8,-1,-2,-8,-11,-11,-14,-17,-8,-11,-26,-35,-38,-40,-41,-28,-32,-44,-49,-52,-56,-56,-41,-41,-41
USA,Washington,residential,US,-1,6,0,-1,-0,-1,-1,0,-1,-0,-1,-1,-2,-1,-1,0,1,0,2,3,1,1,3,4,4,5,7,6,4,9,13,14,15,15,10,9,17,20,21,23,24,16,13,13
USA,West Virginia,retail_recr,US,7,5,3,4,2,0,8,8,4,10,14,5,8,13,22,12,20,16,13,1,12,18,13,11,10,12,7,-0,-3,-1,-5,-18,-22,-30,-35,-40,-34,-36,-46,-40,-43,-42,-38,-38
USA,West Virginia,grocery_pharm,US,1,-2,-1,-3,-3,-7,-0,4,-0,2,3,-3,0,3,13,4,12,6,8,-5,3,11,7,5,6,17,19,13,11,16,14,10,10,1,5,-10,-5,-11,-25,-18,-23,-17,-16,-16
USA,West Virginia,parks,US,28,14,5,11,-0,3,42,50,4,10,7,-8,-3,5,40,1,9,26,22,-0,28,89,49,7,22,38,22,23,8,4,7,16,9,14,1,33,-22,5,-15,26,3,60,52,52
USA,West Virginia,transit,US,3,3,5,2,2,-2,3,9,4,3,5,3,3,7,18,5,6,9,8,5,14,25,7,4,7,8,6,5,13,1,-2,-4,-10,-19,-17,-18,-26,-23,-27,-28,-36,-32,-31,-31
USA,West Virginia,workplace,US,1,-15,1,1,2,2,3,3,2,2,2,-3,-1,2,4,2,3,2,3,0,3,3,0,0,-0,0,-3,-2,-5,-13,-16,-21,-23,-26,-22,-27,-33,-37,-42,-41,-41,-30,-33,-33
